hgvsg	cadd_consscore	cadd_rawscore	dbnsfp_bayesdel_add_af_rankscore	dbnsfp_bayesdel_no_af_rankscore	dbnsfp_bstatistic_converted_rankscore	dbnsfp_clinpred_rankscore	dbnsfp_dann_rankscore	dbnsfp_deogen2_rankscore	dbnsfp_eigen_raw_coding_rankscore	dbnsfp_eigen_pc_raw_coding_rankscore	dbnsfp_fathmm_converted_rankscore	dbnsfp_fathmm_mkl_coding_rankscore	dbnsfp_fathmm_xf_coding_rankscore	dbnsfp_genocanyon_rankscore	dbnsfp_gerp___rs_rankscore	dbnsfp_gm12878_fitcons_rankscore	dbnsfp_h1_hesc_fitcons_rankscore	dbnsfp_huvec_fitcons_rankscore	dbnsfp_integrated_fitcons_rankscore	dbnsfp_list_s2_rankscore	dbnsfp_lrt_converted_rankscore	dbnsfp_metalr_rankscore	dbnsfp_metarnn_rankscore	dbnsfp_metasvm_rankscore	dbnsfp_mpc_rankscore	dbnsfp_mutationassessor_rankscore	dbnsfp_mutationtaster_converted_rankscore	dbnsfp_phastcons_100way_vertebrate_rankscore	dbnsfp_phastcons_17way_primate_rankscore	dbnsfp_phastcons_30way_mammalian_rankscore	dbnsfp_phylop_100way_vertebrate_rankscore	dbnsfp_phylop_17way_primate_rankscore	dbnsfp_phylop_30way_mammalian_rankscore	dbnsfp_polyphen2_hdiv_rankscore	dbnsfp_polyphen2_hvar_rankscore	dbnsfp_primateai_rankscore	dbnsfp_provean_converted_rankscore	dbnsfp_revel_rankscore	dbnsfp_sift_converted_rankscore	dbnsfp_sift4g_converted_rankscore	dbnsfp_siphy_29way_logodds_rankscore	dbnsfp_siphy_29way_logodds_score	dbnsfp_vest4_rankscore	evs_grantham_score	mutdb_mutpred_score	gnomad_exome_af	gnomad_genome_af	civic_actionscore	civic_clinvar_cnt	exac_nontcga_af	exac_af	clinvar_accession	clinvar_sig	clinvar_origin	clinvar_name	clinvar_accession_0	clinvar_sig_0	clivar_origin_0	clinvar_name_0	clinvar_accession_1	clinvar_sig_1	clivar_origin_1	clinvar_name_1	clinvar_accession_2	clinvar_sig_2	clivar_origin_2	clinvar_name_2	clinvar_accession_3	clinvar_sig_3	clivar_origin_3	clinvar_name_3	dbnsfp_clinvar_sig
chr13:g.32914668G>A	7	3.602016	0.32247	0.51154	0.52143	0.20649	0.25753		0.20666	0.27242	0.7643	0.43636	0.23801	0.34662	0.34883	0.55848	0.34648	0.61905	0.37627		0.44119	0.55071	0.37199	0.50105	0.13114		0.28207	0.3938	0.79791	0.65909	0.36124	0.08738	0.24853			0.17668	0.44471	0.63694	0.18757	0.13215	0.39335	9.6982	0.37197			3.98944e-06				9.416e-06	8.237e-06					RCV000122921	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000131374	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000239311	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV002228445	Uncertain significance	germline	not specified	Uncertain_significance
chr13:g.32914677G>A	7	4.54867	0.65663	0.65235	0.52143	0.47262	0.82833		0.77071	0.81748	0.85468	0.72022	0.60979	0.74766	0.91077	0.55848	0.34648	0.61905	0.37627		0.62929	0.88549	0.5954	0.8935	0.05031		0.45755	0.71638	0.73285	0.70432	0.70569	0.50648	0.78918			0.19917	0.52289	0.76355	0.68238	0.60972	0.97382	19.9946	0.36989			3.99664e-06				9.416e-06	8.237e-06																					
chr13:g.32914694A>G	7	-1.936129	0.18465	0.25952	0.52143	0.00857	0.00478		0.03915	0.05665	0.46028	0.05064	0.03765	0.40866	0.10885	0.55848	0.34648	0.61905	0.37627		0.1475	0.21222	0.01726	0.27634	0.01866		0.08975	0.19841	0.40368	0.1745	0.15373	0.06627	0.03411			0.01124	0.05604	0.25016	0.00964	0.04703	0.5496	12.4408	0.19728			3.99661e-06				9.416e-06	8.237e-06					RCV000985561	Uncertain significance	germline	not provided	RCV002550591	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV003158271	Likely benign	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr13:g.32914704G>C	7	4.577231	0.63842	0.64567	0.52143	0.4312	0.63028		0.55657	0.54611	0.77078	0.46667	0.41675	0.46732	0.46115	0.55848	0.34648	0.61905	0.37627		0.62929	0.76697	0.67903	0.80427	0.18061		0.3107	0.71638	0.4161	0.4621	0.34366	0.50648	0.78918			0.10249	0.33998	0.78226	0.72154	0.61642	0.48321	11.2622	0.49328			8.00051e-06				1.883e-05	1.647e-05					RCV000220310	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000532875	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome									Uncertain_significance
chr13:g.32914707C>A	7	6.030094	0.7163	0.72266	0.52143	0.37711	0.40011		0.59217	0.64266	0.85247	0.79011	0.59682	0.74766	0.91077	0.55848	0.34648	0.61905	0.37627		0.40562	0.8057	0.72841	0.8678	0.16524		0.34082	0.71638	0.41218	0.48746	0.72012	0.26987	0.18019			0.14675	0.39887	0.79886	0.91255	0.83351	0.97382	19.9946	0.42737			8.00724e-06				1.883e-05	1.647e-05																					
chr13:g.32914712C>T	7	0.585547	0.28405	0.47794	0.52143	0.02029	0.28991		0.12605	0.14223	0.74793	0.25219	0.11212	0.37014	0.03662	0.55848	0.34648	0.61905	0.37627		0.08153	0.51706	0.4413	0.39311	0.02237		0.08975	0.30301	0.38543	0.48746	0.1927	0.26987	0.178			0.02526	0.32791	0.59619	0.263	0.34596	0.07328	3.5294	0.4409			4.00699e-06				9.416e-06	8.237e-06					RCV000697640	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000776357	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr13:g.32914718G>A	7	5.543278	0.54236	0.62616	0.52143	0.40411	0.91456		0.70108	0.73195	0.76819	0.62037	0.48058	0.74766	0.91077	0.55848	0.34648	0.61905	0.37627		0.40562	0.81483	0.54097	0.83974	0.16265		0.34809	0.71638	0.3986	0.86279	0.68949	0.50648	0.78918			0.14925	0.15782	0.67326	0.61437	0.51421	0.97382	19.9946	0.43899			4.01397e-06				9.416e-06	8.237e-06					RCV001284433	Uncertain significance	unknown	not provided	RCV003158645	Likely benign	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr13:g.32914723G>C	7	4.518292	0.18669	0.59793	0.52143	0.2214	0.8855		0.45115	0.41303	0.83072	0.5259	0.37498	0.32912	0.2229	0.55848	0.34648	0.61905	0.37627		0.8433	0.8298	0.42094	0.81359	0.08253		0.43334	0.71638	0.39915	0.52443	0.24632	0.11565	0.05589			0.25923	0.50992	0.85769	0.72154	0.64786	0.37695	9.4179	0.46742			0.000116612				0.0001883	0.0001647					RCV000222718	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000412472	Uncertain significance	unknown	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000588715	Uncertain significance	germline	not provided	RCV001087043	Conflicting interpretations of pathogenicity	germline	Hereditary breast ovarian cancer syndrome	Conflicting_interpretations_of_pathogenicity
chr13:g.32914725G>T	7	5.417917	0.6666	0.70489	0.52143	0.67503	0.81213		0.60187	0.60128	0.75108	0.41694	0.36742	0.42728	0.64394	0.55848	0.34648	0.61905	0.37627		0.48594	0.74401	0.82942	0.75606	0.19638		0.49394	0.3938	0.41544	0.62031	0.29423	0.50648	0.78918			0.12392	0.75297	0.81369	0.7849	0.62352	0.17806	5.8254	0.5786			1.20727e-05				9.416e-06	8.237e-06					RCV000484329	Uncertain significance	germline	not provided	RCV000821918	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV001184327	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr13:g.32914727G>C	7	1.69603	0.23744	0.43215	0.52143	0.07002	0.31335		0.18366	0.24594	0.69657	0.30192	0.04151	0.36112	0.37919	0.55848	0.34648	0.61905	0.37627		0.4544	0.41929	0.34426	0.19873	0.01953		0.27069	0.36992	0.41745	0.62031	0.28667	0.12117	0.27282			0.04848	0.04022	0.69696	0.28026	0.09267	0.2039	6.3144	0.3976			4.04406e-06										RCV001245212	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV003158615	Likely benign	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr13:g.32914740T>C	7	3.904658	0.69303	0.68913	0.52143	0.60186	0.91886		0.44049	0.44569	0.74265	0.4219	0.29677	0.3963	0.52402	0.55848	0.34648	0.61905	0.37627		0.38326	0.62845	0.74771	0.63893	0.13064		0.37923	0.71638	0.39591	0.35359	0.40951	0.47794	0.64695			0.24252	0.60507	0.82061	0.56456	0.28764	0.37103	9.3173	0.59816			4.06782e-06				9.416e-06	8.237e-06					RCV003002900	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV003157856	Likely benign	germline	Hereditary cancer-predisposing syndrome									
chr13:g.32914745T>G	7	-2.76769	0.21376	0.20357	0.52143	0.09115	0.06459		0.00088	0.00082	0.00734	0.12713	0.16548	0.74766	0.00151	0.55848	0.34648	0.61905	0.37627		0.0517	0.00556	0.05139	0.47792	0.02037		0.08975	0.06391	0.34967	0.29604	0.04167	0.01837	0.04565			0.0056	0.22944	0.56294	0.30235	0.05036	0.00103	0.1691	0.30914			4.06303e-06				9.416e-06	8.237e-06					RCV000165245	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001850313	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome									Uncertain_significance
chr13:g.32914750C>G	7	-0.769967	0.04137	0.23876	0.52143	0.02189	0.31539		0.10329	0.10295	0.00711	0.06121	0.14229	0.33302	0.09459	0.55848	0.34648	0.61905	0.37627		0.21641	0.00526	0.48367	0.48558	0.03509		0.08975	0.06391	0.34389	0.34419	0.04836	0.26987	0.18019			0.17872	0.24026	0.47115	0.24758	0.21011	0.02137	1.4024	0.53884			1.22234e-05										RCV001313227	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV002366160	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr13:g.32914755C>T	7	4.089191	0.48688	0.4955	0.52143	0.35241	0.83927		0.52611	0.48236	0.00751	0.3979	0.32965	0.36679	0.38372	0.55848	0.34648	0.61905	0.37627		0.18484	0.01506	0.59519	0.45756	0.17892		0.08975	0.33725	0.32775	0.35482	0.36747	0.26987	0.45946			0.11053	0.45769	0.46274	0.72154	0.57104	0.26196	7.4123	0.4758			1.21991e-05					8.237e-06					RCV000415863	Uncertain significance	germline	not provided	RCV000455182	Uncertain significance	germline	not specified	RCV000464688	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000487865	Uncertain significance	unknown	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	Uncertain_significance
chr13:g.32914759del																																														4.0852e-06						RCV001385490	Pathogenic	germline	Hereditary breast ovarian cancer syndrome																	
chr13:g.32914760C>T	7	-1.557571	0.19308	0.18283	0.52143	0.10849	0.1641		0.01725	0.02018	0.00635	0.05256	0.07253	0.39301	0.0292	0.55848	0.34648	0.61905	0.37627		0.02433	0.00556	0.16014	0.45743	0.02043		0.08975	0.06391	0.28476	0.13542	0.09666	0.07441	0.03375			0.01994	0.14782	0.46948	0.21385	0.01155	0.11768	4.606	0.29429				3.18532e-05									RCV000589502	Uncertain significance	germline	not provided	RCV000773071	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001853971	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome					Uncertain_significance
chr13:g.32914761A>G	7	-1.720237	0.20051	0.19027	0.52143	0.06516	0.0323		0.03038	0.02998	0.00632	0.07974	0.10392	0.3963	0.03319	0.55848	0.34648	0.61905	0.37627		0.02433	0.00897	0.17304	0.47343	0.02943		0.08975	0.06391	0.28633	0.11198	0.06821	0.14837	0.13049			0.01821	0.37566	0.53788	0.25154	0.17115	0.3301	8.6187	0.19995			4.09303e-06				9.416e-06	8.237e-06					RCV000031611	Uncertain significance	unknown	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000562031	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001175040	Uncertain significance	germline	not specified	RCV001214226	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	Conflicting_interpretations_of_pathogenicity
chr13:g.32914763A>C	7	-0.775403	0.347	0.35616	0.52143	0.05661	0.19851		0.06933	0.06448	0.00635	0.14723	0.2594	0.36249	0.04959	0.55848	0.34648	0.61905	0.37627		0.05164	0.00615	0.2295	0.46311	0.02335		0.08975	0.06391	0.29359	0.08214	0.02854	0.84096	0.26928			0.00864	0.33998	0.56562	0.31532	0.089	0.13429	4.9638	0.36254			8.19854e-06	3.18451e-05			9.416e-06	8.237e-06					RCV000076958	Likely benign	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000129368	Likely benign	germline	Hereditary cancer-predisposing syndrome	RCV000227893	Likely benign	germline	Hereditary breast ovarian cancer syndrome	RCV000438559	Likely benign	germline	not specified	Conflicting_interpretations_of_pathogenicity
chr13:g.32914770A>T	7	-0.194795	0.2047	0.28958	0.52143	0.00774	0.08684		0.08936	0.09512	0.00626	0.19734	0.2594	0.32125	0.11129	0.55848	0.34648	0.61905	0.37627		0.08408	0.00738	0.25315	0.43799	0.03353		0.08975	0.06391	0.28972	0.08214	0.15736	0.84096	0.27587			0.02443	0.40082	0.54781	0.28271	0.10429	0.19301	6.1072	0.33796			4.10314e-06										RCV000637524	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV002358792	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr13:g.32914779C>G	7	3.955602	0.45872	0.46755	0.52143	0.31403	0.7416		0.46603	0.40043	0.00864	0.2097	0.2125	0.42865	0.57399	0.55848	0.34648	0.61905	0.37627		0.15444	0.02321	0.54137	0.44559	0.1748		0.08975	0.13787	0.29359	0.18	0.26883	0.26987	0.45946			0.03034	0.51811	0.37593	0.68238	0.57104	0.30312	8.1528	0.44666				3.18471e-05				1.647e-05					RCV000129240	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000472335	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000759640	Uncertain significance	germline	not provided	RCV001260312	Uncertain significance	germline	not specified	Uncertain_significance
chr13:g.32914787A>G	7	-0.445215	0.13796	0.37615	0.52143	0.00163	0.12073		0.08611	0.08171	0.00674	0.09636	0.21832	0.3272	0.08391	0.55848	0.34648	0.61905	0.37627		0.05148	0.01125	0.2645	0.49223	0.02369		0.08975	0.06391	0.26916	0.15554	0.13728	0.84096	0.28842			0.00357	0.35792	0.65126	0.18308	0.13595	0.14791	5.2415	0.42639			8.18478e-06	3.1841e-05			9.417e-06	8.238e-06					RCV000076959	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000222158	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000695728	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV001199915	Uncertain significance	germline	not specified	Uncertain_significance
chr13:g.32914788G>A	7	-1.280354	0.26839	0.27544	0.52143	0.04004	0.01492		0.07992	0.07818	0.00635	0.11117	0.12635	0.32667	0.08665	0.55848	0.34648	0.61905	0.37627		0.05148	0.00897	0.27171	0.51837	0.0218		0.08975	0.06391	0.27073	0.16873	0.07068	0.50648	0.37297			0.00565	0.14782	0.69443	0.09374	0.03178	0.00141	0.2067	0.37509			8.18451e-06										RCV002368752	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV003120944	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome									
chr13:g.32914790C>A	7	2.268137	0.32387	0.43511	0.52143	0.18289	0.12169		0.28296	0.24336	0.00668	0.20256	0.1561	0.35903	0.37357	0.55848	0.34648	0.61905	0.37627		0.12716	0.01026	0.40906	0.51933	0.1467		0.08975	0.26769	0.27272	0.18525	0.36383	0.26987	0.32513			0.02525	0.22944	0.4072	0.25768	0.33219	0.31827	8.4149	0.47208			4.11607e-06				9.417e-06	8.238e-06					RCV000566896	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000637615	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV002508231	Uncertain significance	germline	not provided					Uncertain_significance
chr13:g.32914793A>C	7	-0.212412	0.18319	0.1729	0.52143	0.11291	0.01591		0.13635	0.12935	0.00674	0.18575	0.23166	0.32856	0.22686	0.55848	0.34648	0.61905	0.37627		0.09204	0.00707	0.25957	0.54909	0.07242		0.08975	0.22973	0.27917	0.19262	0.24603	0.06627	0.26051			0.02668	0.25551	0.338	0.21304	0.22895	0.3533	9.0155	0.33469			4.11161e-06										RCV000565803	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001208948	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome									Uncertain_significance
chr13:g.32914803A>G	7	-0.1153	0.21996	0.40252	0.52143	0.10898	0.38094		0.19533	0.19386	0.00843	0.21159	0.24967	0.38711	0.50899	0.55848	0.34648	0.61905	0.37627		0.15329	0.01615	0.25519	0.44183	0.01948		0.08975	0.06391	0.38311	0.47672	0.32925	0.84096	0.94714			0.0193	0.24026	0.40148	0.2852	0.12002	0.22839	6.7825	0.32591			4.09296e-06																										
chr13:g.32914805A>G	7	-1.389164	0.05913	0.17989	0.52143	0.02305	0.01452		0.06357	0.07047	0.00647	0.08799	0.03832	0.32205	0.13794	0.55848	0.34648	0.61905	0.37627		0.10567	0.008	0.0877	0.48389	0.0199		0.08975	0.06391	0.37394	0.44821	0.0636	0.09177	0.27183			0.09041	0.08971	0.35316	0.09209	0.02603	0.00725	0.6193	0.31253			4.09051e-06										RCV000031616	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000637370	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV001025126	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr13:g.32914807A>G	7	-0.949095	0.12777	0.21334	0.52143	0.00803	0.12983		0.05314	0.05685	0.00726	0.07699	0.15142	0.34186	0.05616	0.55848	0.34648	0.61905	0.37627		0.10567	0.00646	0.14408	0.44342	0.0227		0.08975	0.06391	0.36947	0.39567	0.07034	0.10308	0.12643			0.10864	0.18248	0.35103	0.21801	0.2974	0.0409	2.3815	0.32812			4.08851e-06				9.416e-06	8.237e-06					RCV000637801	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000771444	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000780023	Uncertain significance	germline	not specified	RCV002476000	Uncertain significance	unknown	not provided	Uncertain_significance
chr13:g.32914817G>A	7	-1.444943	0.0019	0.11976	0.52143	0.00122	0.04582		0.01381	0.01613	0.00623	0.02207	0.01571	0.74766	0.0115	0.55848	0.34648	0.61905	0.37627		0.04512	0.00438	0.00189	0.48577	0.01915		0.08975	0.06391	0.35233	0.1619	0.09258	0.09859	0.03695			0.023	0.08971	0.26621	0.06502	0.15109	0.24841	7.1612	0.13198		0.143	0.000232573	0.000159256			0.0003013	0.0002718					RCV000034454	Likely benign	germline	not provided	RCV000113573	Likely benign	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000129753	Likely benign	germline	Hereditary cancer-predisposing syndrome	RCV000195307	Benign	germline	Hereditary breast ovarian cancer syndrome	Conflicting_interpretations_of_pathogenicity
chr13:g.32914821A>G	7	-0.457237	0.23419	0.22412	0.52143	0.01824	0.08081		0.02457	0.02515	0.00776	0.1821	0.21081	0.48965	0.01608	0.55848	0.34648	0.61905	0.37627		0.07541	0.00646	0.2258	0.47717	0.02319		0.08975	0.06391	0.35066	0.15932	0.09106	0.13314	0.12822			0.0415	0.2829	0.62179	0.08891	0.17166	0.00548	0.5057	0.36043				3.1835e-05					RCV001025139	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome																	Uncertain_significance
chr13:g.32914823_32914825del																																														4.07967e-06																										
chr13:g.32914840C>G	7	0.688191	0.35525	0.34643	0.52143	0.10316	0.1345		0.16548	0.13223	0.00657	0.20749	0.24432	0.32033	0.13533	0.55848	0.34648	0.61905	0.37627		0.06187	0.014	0.35576	0.46364	0.02755		0.08975	0.06391	0.10941	0.07038	0.0806	0.05685	0.07208			0.14506	0.43717	0.40909	0.52492	0.21612	0.12688	4.8063	0.43514			4.07292e-06																										
chr13:g.32914849C>G	7	0.550646	0.23077	0.22067	0.52143	0.06378	0.27347		0.16154	0.15397	0.00643	0.17477	0.17638	0.33762	0.28492	0.55848	0.34648	0.61905	0.37627		0.11172	0.01059	0.2832	0.42009	0.02342		0.08975	0.18352	0.1632	0.21429	0.1294	0.26987	0.45946			0.10096	0.37566	0.32463	0.2731	0.20486	0.31234	8.3115	0.32701			4.1138e-06										RCV000481129	Uncertain significance	germline	not provided	RCV000697738	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV001025168	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr13:g.32914874A>G	7	-0.29489	0.07203	0.13209	0.52143	0.01888	0.07646		0.0842	0.08806	0.00643	0.10131	0.08388	0.32321	0.14124	0.55848	0.34648	0.33627	0.37627		0.15484	0.00769	0.13549	0.47262	0.02262		0.08975	0.06391	0.27427	0.15554	0.09775	0.69007	0.2772			0.02284	0.1048	0.04004	0.15984	0.07015	0.05227	2.8548	0.31365			4.13442e-06				9.421e-06	8.241e-06					RCV000772759	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000985564	Uncertain significance	germline	not provided	RCV002534032	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome					Uncertain_significance
chr13:g.32914875A>C	7	-0.633262	0.23936	0.22931	0.52143	0.02505	0.24567		0.10654	0.10805	0.00751	0.2158	0.17257	0.33026	0.22158	0.55848	0.34648	0.33627	0.37627		0.15484	0.01226	0.21298	0.41927	0.02262		0.08975	0.19753	0.27738	0.15452	0.39831	0.08354	0.26864			0.02732	0.22078	0.24743	0.29029	0.28764	0.14931	5.2697	0.35514			4.13141e-06										RCV000076963	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 2 (BROVCA2)	RCV000772760	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV002477220	Uncertain significance	unknown	not provided	RCV002513808	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	Uncertain_significance
chr13:g.32914880T>C	7	-0.041862	0.18698	0.17668	0.52143	0.04194	0.01822		0.09432	0.10975	0.00629	0.13835	0.06045	0.349	0.34476	0.55848	0.34648	0.33627	0.37627		0.19277	0.00769	0.14698	0.4854	0.02741		0.08975	0.06391	0.29267	0.16659	0.08478	0.31329	0.5683			0.20072	0.28497	0.34673	0.0757	0.02562	0.12058	4.6674	0.31478			4.13138e-06										RCV000459896	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV001025207	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr13:g.32914885A>T	7	-2.645643	0.03803	0.0839	0.52143	0.02473	0.00154		0.00646	0.00564	0.00681	0.05881	0.05512	0.74766	0.01082	0.55848	0.34648	0.33627	0.37627		0.06649	0.00738	0.03159	0.45513	0.02083		0.08975	0.06391	0.29868	0.19622	0.02967	0.12811	0.11292			0.03472	0.07882	0.04979	0.09776	0.11515	0.01576	1.0994	0.30687			4.14786e-06				9.42e-06	8.24e-06					RCV001525253	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001873661	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome									Uncertain_significance
