hgvsg	cadd_consscore	cadd_rawscore	dbnsfp_bayesdel_add_af_rankscore	dbnsfp_bayesdel_no_af_rankscore	dbnsfp_bstatistic_converted_rankscore	dbnsfp_clinpred_rankscore	dbnsfp_dann_rankscore	dbnsfp_deogen2_rankscore	dbnsfp_eigen_raw_coding_rankscore	dbnsfp_eigen_pc_raw_coding_rankscore	dbnsfp_fathmm_converted_rankscore	dbnsfp_fathmm_mkl_coding_rankscore	dbnsfp_fathmm_xf_coding_rankscore	dbnsfp_genocanyon_rankscore	dbnsfp_gerp___rs_rankscore	dbnsfp_gm12878_fitcons_rankscore	dbnsfp_h1_hesc_fitcons_rankscore	dbnsfp_huvec_fitcons_rankscore	dbnsfp_integrated_fitcons_rankscore	dbnsfp_list_s2_rankscore	dbnsfp_lrt_converted_rankscore	dbnsfp_metalr_rankscore	dbnsfp_metarnn_rankscore	dbnsfp_metasvm_rankscore	dbnsfp_mpc_rankscore	dbnsfp_mutationassessor_rankscore	dbnsfp_mutationtaster_converted_rankscore	dbnsfp_phastcons_100way_vertebrate_rankscore	dbnsfp_phastcons_17way_primate_rankscore	dbnsfp_phastcons_30way_mammalian_rankscore	dbnsfp_phylop_100way_vertebrate_rankscore	dbnsfp_phylop_17way_primate_rankscore	dbnsfp_phylop_30way_mammalian_rankscore	dbnsfp_polyphen2_hdiv_rankscore	dbnsfp_polyphen2_hvar_rankscore	dbnsfp_primateai_rankscore	dbnsfp_provean_converted_rankscore	dbnsfp_revel_rankscore	dbnsfp_sift_converted_rankscore	dbnsfp_sift4g_converted_rankscore	dbnsfp_siphy_29way_logodds_rankscore	dbnsfp_siphy_29way_logodds_score	dbnsfp_vest4_rankscore	evs_grantham_score	mutdb_mutpred_score	gnomad_exome_af	gnomad_genome_af	civic_actionscore	civic_clinvar_cnt	exac_nontcga_af	exac_af	clinvar_accession	clinvar_sig	clinvar_origin	clinvar_name	clinvar_accession_0	clinvar_sig_0	clivar_origin_0	clinvar_name_0	clinvar_accession_1	clinvar_sig_1	clivar_origin_1	clinvar_name_1	clinvar_accession_2	clinvar_sig_2	clivar_origin_2	clinvar_name_2	clinvar_accession_3	clinvar_sig_3	clivar_origin_3	clinvar_name_3	dbnsfp_clinvar_sig
chr17:g.33434065A>G		5.886655	0.75253	0.74931	0.1924	0.80034	0.25335	0.68947	0.81697	0.77663	0.68616	0.70712	0.78255	0.22847	0.57626	0.59785	0.96076	0.53088	0.92422	0.52285	0.39899	0.67344	0.82694	0.75023	0.53287	0.85602	0.81001	0.71638	0.56436	0.2947	0.76117	0.84096	0.94714	0.62824	0.67449		0.75537	0.74377	0.58626	0.70582	0.58387	13.0554	0.74007			3.97662e-06				9.415e-06	8.236e-06					RCV000166316	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000649691	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4	RCV001552487	Uncertain significance	germline	not provided	RCV002267917	Uncertain significance	germline	not specified	Uncertain_significance
chr17:g.33434068C>T	7	5.373172	0.91795	0.9221	0.1924	0.60916	0.23137	0.6457	0.73329	0.72225	0.94067	0.65286	0.72544	0.31694	0.57626	0.59785	0.96076	0.53088	0.92422	0.6628	0.8433	0.58944	0.71491	0.61113	0.49808	0.3428	0.81001	0.42656	0.55318	0.33629	0.70093	0.26987	0.45946	0.90584	0.88582		0.7092	0.676	0.65419	0.92824	0.82456	16.2727	0.92901			7.95317e-06										RCV000160940	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000535571	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4	RCV000588145	Uncertain significance	germline	not provided	RCV001268979	Uncertain significance	germline	not specified	Uncertain_significance
chr17:g.33434072C>T		6.184636	0.85072	0.92616	0.1924	0.49827	0.34825	0.68745	0.74222	0.70939	0.94584	0.65245	0.70597	0.31694	0.57626	0.59785	0.96076	0.53088	0.92422	0.75038	0.8433	0.69487	0.78803	0.73354	0.48324	0.76081	0.81001	0.40164	0.48989	0.40953	0.70093	0.26987	0.45946	0.90584	0.97372		0.7674	0.80842	0.68238	0.76473	0.82456	16.2727	0.83473			7.95305e-06				9.415e-06	8.236e-06					RCV000580225	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV002529112	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4									Uncertain_significance
chr17:g.33434074T>A	7	2.562898	0.64781	0.64343	0.1924	0.40766	0.04922	0.63721	0.1561	0.1427	0.93975	0.17223	0.29801	0.05721	0.06458	0.59785	0.96076	0.53088	0.92422	0.57716	0.4325	0.54168	0.5075	0.54177	0.25203	0.67516	0.81001	0.18695	0.43474	0.4036	0.11556	0.08628	0.03981	0.24799	0.35808		0.64132	0.38789	0.24372	0.49942	0.23001	6.8132	0.4618			3.97655e-06						RCV002333115	Uncertain significance	germline	Hereditary cancer-predisposing syndrome																	
chr17:g.33434075T>G		4.053904	0.42074	0.61143	0.1924	0.3421	0.04558	0.5421	0.54198	0.50891	0.93975	0.57259	0.60214	0.10609	0.39415	0.59785	0.96076	0.53088	0.92422	0.51993	0.4325	0.68273	0.58772	0.70967	0.40536	0.67516	0.81001	0.71638	0.42453	0.42626	0.59451	0.47794	0.64695	0.34724	0.50479		0.4802	0.59861	0.28271	0.5664	0.39722	9.7647	0.34659			4.37421e-05	3.18898e-05			2.825e-05	2.471e-05					RCV000572128	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000649680	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4	RCV000760062	Conflicting interpretations of pathogenicity	germline	not provided					Uncertain_significance
chr17:g.33434080T>C		5.089157	0.84495	0.94756	0.1924	0.50336	0.14624	0.73674	0.77524	0.69078	0.94693	0.63845	0.7333	0.22847	0.57626	0.59785	0.96076	0.53088	0.92422	0.74506	0.8433	0.8028	0.86135	0.85496	0.50038	0.96509	0.81001	0.71638	0.36218	0.38366	0.70661	0.47794	0.64695	0.90584	0.97372		0.86758	0.84666	0.58626	0.92824	0.58387	13.0554	0.98368			3.18132e-05				9.415e-06	8.236e-06					RCV000216846	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000235687	Uncertain significance	germline	not specified	RCV000461662	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4					Uncertain_significance
chr17:g.33434083A>G	7	4.077635	0.69667	0.74687	0.1924	0.57984	0.0711	0.67556	0.44813	0.39504	0.95145	0.5814	0.69921	0.22847	0.57626	0.59785	0.96076	0.53088	0.92422	0.46553	0.17836	0.53571	0.70328	0.59269	0.38695	0.70256	0.81001	0.30511	0.29383	0.2451	0.76117	0.84096	0.94714	0.35893	0.38752		0.60982	0.6251	0.68238	0.76473	0.58387	13.0554	0.58031			3.97668e-06						RCV002593737	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4																	
chr17:g.33434085A>T	8	8.486463	0.97692	0.97656	0.1924		0.41137		0.34484	0.22957		0.24547	0.57414	0.05573	0.21325	0.59785	0.96076	0.53088	0.92422		0.48115						0.81001	0.28042	0.26603	0.05097	0.18084	0.00415	0.00302								0.29535	8.0147	0.78262			3.97665e-06																										
chr17:g.33434101T>C	7	1.545449	0.1716	0.24471	0.1924	0.20717	0.18987	0.42722	0.28664	0.33858	0.65006	0.45287	0.37623	0.09624	0.38372	0.59785	0.96076	0.53088	0.92422	0.37025	0.47286	0.39556	0.35126	0.31326	0.10801	0.18542	0.81001	0.71638	0.53164	0.59523	0.45785	0.47794	0.64695	0.11197	0.12133		0.22944	0.31079	0.12109	0.13752	0.20295	6.296	0.36359			3.97671e-06						RCV001021323	Uncertain significance	germline	Hereditary cancer-predisposing syndrome																	Uncertain_significance
chr17:g.33434107C>T		1.736684	0.56822	0.70256	0.1924	0.33737	0.25759	0.47371	0.53434	0.52254	0.97732	0.29388	0.27479	0.14696	0.5586	0.59785	0.96076	0.53088	0.92422	0.24143	0.16934	0.6774	0.42621	0.69334	0.12674	0.49225	0.81001	0.29734	0.45347	0.35523	0.35257	0.26987	0.45946	0.36905	0.38752		0.88431	0.3739	0.91255	0.3919	0.39871	9.7906	0.28849			7.95418e-06				9.415e-06	8.236e-06																					
chr17:g.33434110T>A		1.826499	0.60874	0.60382	0.1924	0.20031	0.18671	0.48942	0.21189	0.27055	0.93587	0.49072	0.37438	0.09903	0.39065	0.59785	0.96076	0.53088	0.92422	0.31835	0.24625	0.17869	0.25544	0.04583	0.1205	0.13656	0.81001	0.34632	0.43474	0.34561	0.40581	0.47794	0.64695	0.02946	0.11217		0.38734	0.06676	0.05388	0.06738	0.13523	4.9832	0.33469			3.97697e-06				9.415e-06	8.236e-06					RCV000160946	Uncertain significance	germline	not provided	RCV000215363	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000802789	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4					Uncertain_significance
chr17:g.33434113G>A	7	6.374101	0.64897	0.79525	0.1924	0.38881	0.34373	0.5461	0.70435	0.70852	0.96078	0.89729	0.78213	0.34669	0.5586	0.59785	0.96076	0.53088	0.92422	0.64303	0.62929	0.55612	0.77279	0.48659	0.38444	0.50145	0.81001	0.71638	0.43643	0.40267	0.80581	0.50648	0.78918	0.7322	0.699		0.49187	0.45073	0.65419	0.6789	0.80751	16.0722	0.53181			1.59077e-05										RCV000558040	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4	RCV000565976	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001770468	Uncertain significance	germline	not provided					Uncertain_significance
chr17:g.33434124del																																														1.59099e-05				9.415e-06	8.236e-06					RCV000160929	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV000412677	Pathogenic	germline	not provided	RCV000545167	Pathogenic/Likely pathogenic	germline	Breast-ovarian cancer, familial, susceptibility to, 4	RCV000709443	Pathogenic	unknown	Hereditary breast ovarian cancer syndrome	
chr17:g.33434131C>T		4.036625	0.52128	0.71774	0.1924	0.23796	0.06863	0.51645	0.60135	0.56408	0.93882	0.7213	0.5758	0.30743	0.5586	0.89359	0.96076	0.53088	0.92422	0.61653	0.62929	0.57161	0.59484	0.60619	0.48752	0.59049	0.81001	0.40164	0.37147	0.34489	0.59057	0.26987	0.45946	0.56408	0.5203		0.42384	0.51569	0.3775	0.01155	0.80751	16.0722	0.56489			2.38665e-05				2.825e-05	2.471e-05					RCV000214663	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000473879	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4	RCV002271473	Uncertain significance	germline	not specified					Uncertain_significance
chr17:g.33434141C>T		1.191912	0.32088	0.31157	0.1924	0.18808	0.23349	0.3645	0.27273	0.25782	0.6463	0.43403	0.35018	0.06707	0.29674	0.89359	0.96076	0.53088	0.92422	0.40735	0.39379	0.53571	0.42442	0.50333	0.10841	0.31749	0.81001	0.40164	0.28476	0.20505	0.25537	0.05685	0.03447	0.44148	0.48739		0.0946	0.44724	0.13971	0.20486	0.15725	5.4264	0.41162			7.9576e-06				9.415e-06	1.647e-05					RCV000564640	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000588980	Uncertain significance	germline	not provided	RCV001055089	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4	RCV002465722	Uncertain significance	germline	not specified	Uncertain_significance
chr17:g.33434396C>T		7.593046	0.91113	0.95107	0.19381	0.89257	0.94815	0.81739	0.91307	0.8778	0.96908	0.55511	0.64255	0.31818	0.57857	0.89359	0.93749	0.95156	0.97449	0.6071	0.8433	0.98731	0.9436	0.99426	0.45116	0.98683	0.81001	0.71638	0.58702	0.62031	0.66951	0.26987	0.45946	0.90584	0.86255		0.82638	0.98708	0.65419	0.70582	0.82585	16.2923	0.91505			2.388e-05				2.825e-05	3.295e-05					RCV000771307	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000804325	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4	RCV003128659	Uncertain significance	germline	not provided					Uncertain_significance
chr17:g.33434401C>A		6.74298	0.6057	0.74387	0.19381	0.72794	0.83703	0.79155	0.8063	0.75754	0.78967	0.4372	0.50834	0.15717	0.40985	0.97443	0.75317	0.95156	0.92422	0.76101	0.55875	0.8911	0.86526	0.91357	0.46537	0.95841	0.81001	0.71638	0.60418	0.86279	0.49027	0.26987	0.45946	0.6407	0.70163		0.74661	0.9217	0.61437	0.6789	0.69493	14.7944	0.72567			1.19389e-05				2.825e-05	2.471e-05	RCV002454673	Uncertain significance	germline	Hereditary cancer-predisposing syndrome																	
chr17:g.33434401C>G		2.705319	0.43759	0.52811	0.19381	0.32339	0.3047	0.49281	0.44534	0.47283	0.78199	0.40385	0.39651	0.15717	0.40985	0.97443	0.75317	0.95156	0.92422	0.58047	0.55875	0.65695	0.51868	0.65056	0.15039	0.3078	0.81001	0.71638	0.60418	0.86279	0.49027	0.26987	0.45946	0.28767	0.39069		0.35399	0.6442	0.17701	0.23707	0.69493	14.7944	0.46274			3.97962e-06				9.415e-06	8.236e-06					RCV000217137	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001038664	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4									Uncertain_significance
chr17:g.33434403_33434404insG																																														7.95925e-06																										
chr17:g.33434416A>G		5.951302	0.81592	0.81354	0.19381	0.73984	0.92925	0.78749	0.85091	0.81793	0.72785	0.62723	0.64408	0.32632	0.57857	0.97443	0.75317	0.95156	0.92422	0.74322	0.34687	0.85613	0.87039	0.89635	0.46252	0.96783	0.81001	0.71638	0.91618	0.86279	0.73644	0.84096	0.94714	0.56408	0.61978		0.68532	0.92827	0.68238	0.72224	0.58476	13.0716	0.87481			3.97905e-06				9.415e-06	8.236e-06					RCV000464506	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4	RCV001018816	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr17:g.33434417T>C		3.033202	0.21109	0.38874	0.19381	0.27292	0.65944	0.44067	0.30215	0.31556	0.69413	0.31677	0.32172	0.11613	0.28071	0.97443	0.75317	0.95156	0.92422	0.43226	0.34687	0.55042	0.45734	0.39789	0.20506	0.38868	0.81001	0.71638	0.91618	0.86279	0.23611	0.47794	0.64695	0.27402	0.38212		0.24026	0.26093	0.50676	0.39799	0.15349	5.3529	0.55193			3.97902e-06				9.415e-06	8.236e-06																					
chr17:g.33434418T>G		5.773673	0.86436	0.90171	0.19381	0.9547	0.92403	0.79563	0.70801	0.63606	0.93882	0.37125	0.39987	0.13727	0.40253	0.97443	0.75317	0.95156	0.92422	0.73726	0.8433	0.82882	0.87992	0.83086	0.43999	0.96693	0.81001	0.71638	0.91618	0.86279	0.30501	0.47794	0.64695	0.90584	0.97372		0.56787	0.85511	0.91255	0.65728	0.26235	7.4192	0.90818			3.97902e-06				9.415e-06	8.236e-06																					
chr17:g.33434423T>C		5.139975	0.42811	0.67335	0.19381	0.84527	0.81773	0.75247	0.72026	0.66506	0.68754	0.43406	0.47756	0.18163	0.40253	0.97443	0.75317	0.67416	0.92422	0.64114	0.8433	0.80825	0.84803	0.81584	0.39244	0.9207	0.81001	0.71638	0.79791	0.86279	0.56985	0.47794	0.64695	0.90584	0.86255		0.7674	0.89053	0.91255	0.69154	0.34953	8.9517	0.69825			1.1937e-05	6.37227e-05			2.825e-05	2.471e-05					RCV000526498	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4	RCV000564410	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001779003	Uncertain significance	germline	not provided					Uncertain_significance
chr17:g.33434428T>C	7	6.285737	0.67424	0.67014	0.19381	0.83359	0.88461	0.7096	0.56237	0.58983	0.66834	0.55277	0.69203	0.32632	0.57857	0.97443	0.75317	0.67416	0.92422	0.70155	0.8433	0.60941	0.63951	0.63575	0.47332	0.39772	0.81001	0.71638	0.85391	0.86279	0.67433	0.47794	0.64695	0.56013	0.59331		0.83292	0.62068	0.65419	0.57587	0.58476	13.0716	0.73645			3.97861e-06																										
chr17:g.33434429C>G	7	5.113695	0.32585	0.56687	0.19381	0.42466	0.55685	0.48562	0.67428	0.69474	0.66652	0.61395	0.68033	0.42865	0.57857	0.97443	0.75317	0.67416	0.92422	0.76932	0.8433	0.69766	0.58277	0.73484	0.41831	0.38264	0.81001	0.71638	0.85391	0.70432	0.66951	0.26987	0.45946	0.52105	0.59331		0.36586	0.47447	0.28148	0.27235	0.82585	16.2923	0.67132			7.95691e-06										RCV000463294	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4	RCV000573018	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001551472	Uncertain significance	germline	not provided					Uncertain_significance
chr17:g.33434432C>T	7	6.81246	0.79436	0.88355	0.19381	0.76226	0.98449	0.74496	0.73979	0.72983	0.76561	0.56534	0.70178	0.42865	0.57857	0.97443	0.75317	0.67416	0.92422	0.85476	0.55875	0.86502	0.89494	0.85758	0.45797	0.83451	0.81001	0.71638	0.79791	0.86279	0.66951	0.26987	0.45946	0.4484	0.55577		0.91653	0.90501	0.65419	0.63109	0.82585	16.2923	0.95139			3.97826e-06										RCV000581850	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000803685	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4									Uncertain_significance
chr17:g.33434435T>G		5.825087	0.78971	0.83659	0.19381	0.74897	0.67291	0.66976	0.66066	0.65541	0.93291	0.51695	0.73979	0.32632	0.57857	0.97443	0.75317	0.67416	0.92422	0.58144	0.51296	0.69581	0.74237	0.72792	0.46265	0.36993	0.81001	0.71638	0.79791	0.86279	0.55649	0.47794	0.64695	0.90584	0.92359		0.7498	0.75822	0.5748	0.63918	0.58476	13.0716	0.63204			3.97807e-06				9.415e-06	8.236e-06					RCV000986015	Uncertain significance	germline	not provided	RCV001179028	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001227400	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4					Uncertain_significance
chr17:g.33434437T>C		5.472218	0.79478	0.84753	0.19381	0.73449	0.4619	0.70947	0.5495	0.57004	0.9421	0.55277	0.71113	0.32632	0.57857	0.97443	0.75317	0.67416	0.92422	0.82717	0.47681	0.71431	0.80565	0.74486	0.38005	0.58435	0.81001	0.71638	0.79791	0.86279	0.67433	0.47794	0.64695	0.7322	0.75168		0.83625	0.70194	0.26085	0.4912	0.58476	13.0716	0.86085			3.97801e-06				9.415e-06	8.236e-06	RCV000562938	Uncertain significance	germline	Hereditary cancer-predisposing syndrome																	Uncertain_significance
chr17:g.33434438A>T	7	5.544461	0.79964	0.89257	0.19381	0.75002	0.4241	0.70639	0.69506	0.68829	0.94067	0.6339	0.68382	0.32632	0.57857	0.97443	0.75317	0.67416	0.92422	0.84304	0.47681	0.71233	0.82019	0.73539	0.53536	0.63811	0.81001	0.71638	0.76049	0.86279	0.73644	0.84096	0.94714	0.60036	0.72692		0.88431	0.74022	0.4691	0.35205	0.58476	13.0716	0.8902			3.97782e-06										RCV000160944	Uncertain significance	germline	not provided	RCV000222222	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000537449	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4	RCV000780676	Uncertain significance	germline	not specified	Uncertain_significance
chr17:g.33434444C>A		6.799393	0.89808	0.90307	0.19381	0.97117	0.79507	0.82288	0.89074	0.83761	0.74583	0.60392	0.7266	0.42865	0.57857	0.97443	0.75317	0.67416	0.92422	0.72946	0.55875	0.90327	0.98127	0.93705	0.46475	0.98666	0.81001	0.71638	0.66497	0.86279	0.66951	0.26987	0.45946	0.77913	0.86255		0.96368	0.94085	0.91255	0.92824	0.82585	16.2923	0.9875			7.9552e-06				9.415e-06	8.236e-06					RCV000214738	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000473810	Uncertain significance	unknown	Breast-ovarian cancer, familial, susceptibility to, 4	RCV001564247	Uncertain significance	germline	not provided					Uncertain_significance
chr17:g.33434447_33434448insAGTTT																																														3.97738e-06																										
chr17:g.33434452A>G		5.823066	0.93929	0.95559	0.19381	0.89338	0.96359	0.80787	0.84564	0.77233	0.95145	0.63365	0.83947	0.32632	0.57857	0.97443	0.75317	0.67416	0.92422	0.68582	0.31104	0.8922	0.97225	0.92335	0.53719	0.9854	0.81001	0.71638	0.45779	0.55118	0.73644	0.84096	0.94714	0.77913	0.76113		0.9006	0.90589	0.91255	0.83351	0.58476	13.0716	0.99181			3.97731e-06				9.415e-06	8.236e-06																					
chr17:g.33434455A>C		5.39122	0.88109	0.94124	0.19381	0.85239	0.80867	0.76088	0.74011	0.68781	0.95761	0.64638	0.72462	0.32632	0.57857	0.97443	0.75317	0.67416	0.92422	0.75038	0.8433	0.80849	0.90552	0.84293	0.51451	0.87354	0.81001	0.71638	0.37605	0.55118	0.73644	0.84096	0.94714	0.7322	0.72001		0.84035	0.87035	0.91255	0.83351	0.58476	13.0716	0.95256			3.97693e-06				9.415e-06	8.236e-06																					
chr17:g.33434458_33434459insTA																																														5.56775e-05				8.474e-05	7.413e-05																					
chr17:g.33434462C>T		5.597035	0.33782	0.57652	0.19381	0.67451	0.95653	0.73354	0.74219	0.68311	0.77593	0.56498	0.67406	0.42865	0.57857	0.97443	0.75317	0.67416	0.92422	0.80662	0.62929	0.88755	0.83625	0.90883	0.41611	0.91202	0.81001	0.71638	0.27738	0.62031	0.66951	0.26987	0.45946	0.65571	0.70163		0.75854	0.86536	0.5553	0.92824	0.82585	16.2923	0.96644			7.95355e-06				1.883e-05	1.647e-05					RCV000167429	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000820679	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 4	RCV001568306	Uncertain significance	germline	not provided					Uncertain_significance
chr17:g.33443881G>C	8	7.058501	0.75023	0.82241	0.17405		0.28988		0.44775	0.26369		0.15601	0.06156	0.4811	0.17956	0.11502	0.09266	0.67416	0.46895								0.81001	0.06391	0.11549	0.10786	0.18282	0.46521	0.14653								0.13647	5.0095	0.15609			5.92698e-06																										
chr17:g.33443893G>T	7	1.901429	0.12289	0.30483	0.17405	0.17379	0.27496		0.20689	0.14804	0.93882	0.09226	0.11572	0.50053	0.22882	0.54475	0.09266	0.09195	0.35421	0.05647		0.52193	0.2471	0.35368	0.19074		0.08975	0.06391	0.02609	0.05097	0.10681	0.05088	0.13906							0.42086	0.12403	4.7437	0.1919			5.51292e-06																										
chr17:g.33443899C>G	7	-1.888661	0.07793	0.06842	0.17405	0.0193	0.02812		0.08514	0.07787	0.3999	0.19612	0.16019	0.48965	0.19817	0.33999	0.6294	0.67416	0.57585	0.10416		0.18742	0.16623	0.27881	0.1111		0.08975	0.19563	0.09038	0.10312	0.3398	0.21144	0.3072							0.1764	0.11663	4.5832	0.34874			5.28083e-06						RCV000582881	Likely benign	germline	Hereditary cancer-predisposing syndrome																	Likely_benign
chr17:g.33443903G>A		3.90345	0.41331	0.40538	0.17405		0.2677		0.21648	0.10225		0.05341	0.06705	0.74766	0.04162	0.33999	0.6294	0.67416	0.57585								0.81001	0.06391	0.02609	0.01923	0.02518	0.01056	0.01495								0.07928	3.7051	0.13626			5.08419e-06				1.914e-05	1.673e-05	RCV003164583	Pathogenic	germline	Gastric cancer																	
chr17:g.33443909C>G	7	-0.774917	0.02924	0.02168	0.17405	0.08214	0.04246		0.01386	0.01004	0.48769	0.00708	0.01183	0.74766	0.04137	0.33999	0.09266	0.09195	0.10046	0.03466		0.20315	0.06621	0.18731	0.14868		0.08975	0.06391	0.09038	0.01923	0.04092	0.01399	0.01759							0.29056	0.07141	3.4732	0.13626				3.18492e-05																									
chr17:g.33443909C>T		-0.805176	0.00322	0.01363	0.17405	0.00564	0.12467		0.00924	0.00712	0.4713	0.07611	0.1283	0.74766	0.04137	0.33999	0.09266	0.09195	0.10046	0.05976		0.14421	0.03712	0.23845	0.09039		0.08975	0.06391	0.09038	0.01923	0.04092	0.01399	0.01759							0.12107	0.07141	3.4732	0.1034			4.82416e-06					8.333e-06																					
chr17:g.33443911del																																														4.75896e-06																										
chr17:g.33443920A>T	7	-1.221718	0.17522	0.16491	0.17405	0.13872	0.1743		0.18167	0.1188	0.49358	0.14812	0.12566	0.48965	0.08665	0.33999	0.09266	0.09195	0.10046	0.08163		0.37593	0.20361	0.32778	0.09647		0.08975	0.06391	0.16709	0.14212	0.11957	0.82376	0.32817							0.32355	0.05344	2.8969	0.19593				3.1841e-05																									
chr17:g.33443923_33443924insA																																														4.39978e-06																										
chr17:g.33443929C>T	7	-0.289614	0.01983	0.09104	0.17405	0.12629	0.23807		0.10837	0.07136	0.40218	0.14098	0.1427	0.74766	0.15969	0.33999	0.09266	0.09195	0.10046	0.08382		0.33774	0.35624	0.28933	0.12434		0.08975	0.06391	0.02609	0.05097	0.22664	0.01364	0.12679							0.07946	0.06259	3.2025	0.2287			4.27749e-06																										
chr17:g.33443931A>C	7	0.012299	0.05892	0.04991	0.17405	0.0205	0.15914		0.10243	0.09524	0.4175	0.18102	0.18671	0.74766	0.21966	0.33999	0.09266	0.09195	0.10046	0.04729		0.57639	0.6243	0.39552	0.15186		0.08975	0.15269	0.05239	0.09077	0.37266	0.82376	0.36582							0.22895	0.10785	4.394	0.25006			4.24376e-06																										
chr17:g.33443935G>A	7	-1.535079	0.01705	0.01078	0.17405	0.0401	0.08096		0.02767	0.01985	0.47477	0.06673	0.08796	0.74766	0.02291	0.33999	0.09266	0.09195	0.10046	0.07168		0.21689	0.2479	0.1892	0.09924		0.08975	0.06391	0.05239	0.09077	0.04421	0.06933	0.14083							0.11968	0.01757	1.194	0.12913			4.19907e-06																										
